time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
4.720400810241699,0.0,0.0,0.0,1,-0.0564019,0.332193,0.0161893,5235.99,0.0
4.742180347442627,0.0,0.0,0.0,1,-0.0572085,0.33219,0.0162684,5235.99,0.0
4.763036727905273,0.0,0.0,0.0,1,-0.0565402,0.332184,0.0162355,5235.99,0.0
4.784075975418091,0.0,0.0,0.0,1,-0.0572674,0.332188,0.0161526,5235.99,0.0
4.805944204330444,0.0,0.0,0.0,1,-0.0572807,0.332196,0.016185,5235.99,0.0
4.826628923416138,0.0,0.0,0.0,1,-0.0569892,0.332197,0.016235,5235.99,0.0
4.848049879074097,0.0,0.0,0.0,1,-0.0570215,0.332204,0.016154,5235.99,0.0
4.869483470916748,0.0,0.0,0.0,1,-0.0566271,0.332216,0.016081,5235.99,0.0
4.8908257484436035,0.0,0.0,0.0,1,-0.0572647,0.332219,0.0161559,5235.99,0.0
4.911365032196045,0.0,0.0,0.0,1,-0.056235,0.332216,0.0162298,5235.99,0.0
4.932366609573364,0.0,0.0,0.0,1,-0.0572576,0.33222,0.0161473,5235.99,0.0
4.9535582065582275,0.0,0.0,0.0,1,-0.0571509,0.332229,0.0160567,5235.99,0.0
4.975136041641235,0.0,0.0,0.0,1,-0.056914,0.332242,0.0160696,5235.99,0.0
4.996130704879761,0.0,0.0,0.0,1,-0.0564823,0.332247,0.0161449,5235.99,0.0
5.016944885253906,0.0,0.0,0.0,1,-0.0572523,0.332254,0.0160653,5235.99,0.0
5.038393020629883,0.0,0.0,0.0,1,-0.0568917,0.332267,0.0159757,5235.99,0.0
5.059520959854126,0.0,0.0,0.0,1,-0.0565846,0.332282,0.0159857,5235.99,0.0
5.0808632373809814,0.0,0.0,0.0,1,-0.0563719,0.332291,0.0160677,5235.99,0.0
5.1019017696380615,0.0,0.0,0.0,1,-0.0570077,0.332299,0.0159919,5235.99,0.0
5.122747898101807,0.0,0.0,0.0,1,-0.0570313,0.332313,0.0159041,5235.99,0.0
5.144084930419922,0.0,0.0,0.0,1,-0.0554023,0.332328,0.0159132,5235.99,0.0
5.165630578994751,0.0,0.0,0.0,1,-0.0568096,0.332334,0.0159904,5235.99,0.0
5.1861724853515625,0.0,0.0,0.0,1,-0.0569501,0.332333,0.0159771,5235.99,0.0
5.207294225692749,0.0,0.0,0.0,1,-0.0571261,0.332337,0.0158879,5235.99,0.0
5.22822117805481,0.0,0.0,0.0,1,-0.0566978,0.33235,0.0158789,5235.99,0.0
5.249256372451782,0.0,0.0,0.0,1,-0.0568003,0.33236,0.0159451,5235.99,0.0
5.2707178592681885,0.0,0.0,0.0,1,-0.057334,0.332359,0.0159447,5235.99,0.0
5.2913665771484375,0.0,0.0,0.0,1,-0.0569182,0.332352,0.0159346,5235.99,0.0
5.312610149383545,0.0,0.0,0.0,1,-0.0570655,0.332352,0.0159289,5235.99,0.0
5.334719657897949,0.0,0.0,0.0,1,-0.0571251,0.33236,0.0159404,5235.99,0.0
5.355247259140015,0.0,0.0,0.0,1,-0.0570156,0.332373,0.0158793,5235.99,0.0
5.376295566558838,0.0,0.0,0.0,1,-0.0563472,0.332377,0.0158545,5235.99,0.0
5.39753794670105,0.0,0.0,0.0,1,-0.0570867,0.332387,0.015855,5235.99,0.0
5.418529748916626,0.0,0.0,0.0,1,-0.0571803,0.332401,0.0158617,5235.99,0.0
5.440675258636475,0.0,0.0,0.0,1,-0.0562801,0.332414,0.0158088,5235.99,0.0
5.461400508880615,0.0,0.0,0.0,1,-0.0565416,0.332416,0.0158011,5235.99,0.0
5.4825756549835205,0.0,0.0,0.0,1,-0.0559257,0.33242,0.0158073,5235.99,0.0
5.504729509353638,0.0,0.0,0.0,1,-0.0571082,0.332419,0.0158874,5235.99,0.0
5.525002956390381,0.0,0.0,0.0,1,-0.0575425,0.332412,0.0158698,5235.99,0.0
5.546208620071411,0.0,0.0,0.0,1,-0.0582289,0.332408,0.0158216,5235.99,0.0
5.5677573680877686,0.0,0.0,0.0,1,-0.0557232,0.332409,0.0158402,5235.99,0.0
5.589359521865845,0.0,0.0,0.0,1,-0.0574063,0.332409,0.0158707,5235.99,0.0
5.6104443073272705,0.0,0.0,0.0,1,-0.0570579,0.332419,0.0157773,5235.99,0.0
5.632622003555298,0.0,0.0,0.0,1,-0.0569662,0.332433,0.0156953,5235.99,0.0
